cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,isosmiles,canonicalsmiles,inchikey,iupacname,exactmass,monoisotopicmass,charge,covalentunitcnt,isotopeatomcnt,totalatomstereocnt,definedatomstereocnt,undefinedatomstereocnt,totalbondstereocnt,definedbondstereocnt,undefinedbondstereocnt,pclidcnt,gpidcnt,gpfamilycnt,neighbortype,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
58635179,"(2,2,2-Trifluoroacetyl)thallium","SCHEMBL4836988|(2,2,2-trifluoroacetyl)thallium|SYDKRDFOBAHOSG-UHFFFAOYSA-N",301.400,C2F3OTl,17.100,85.400,NULL,7,0,4,0,"InChI=1S/C2F3O.Tl/c3-2(4,5)1-6;",C(=O)(C(F)(F)F)[Tl],C(=O)(C(F)(F)F)[Tl],SYDKRDFOBAHOSG-UHFFFAOYSA-N,"(2,2,2-trifluoroacetyl)thallium",301.965,301.965,0,1,0,0,0,0,0,0,0,0,3,1,2D,NULL,Classification|Patents,2,NULL,20120819,"ECI Group, LCSB, University of Luxembourg|SCRIPDB|SureChEMBL",Curation Efforts|Legacy Depositors|Research and Development,NULL
58543553,"Methyl 2,3,5,6-tetrafluoro-4-oxothallanylbenzoate",NULL,427.480,C8H3F4O3Tl,43.400,275.000,NULL,16,0,7,2,InChI=1S/C8H3F4O2.O.Tl/c1-14-8(13)5-6(11)3(9)2-4(10)7(5)12;;/h1H3;;,COC(=O)C1=C(C(=C(C(=C1F)F)[Tl]=O)F)F,COC(=O)C1=C(C(=C(C(=C1F)F)[Tl]=O)F)F,HLITVOWHNWBSEY-UHFFFAOYSA-N,"methyl 2,3,5,6-tetrafluoro-4-oxothallanylbenzoate",427.976,427.976,0,1,0,0,0,0,0,0,0,0,2,1,2D,NULL,Classification|Patents,2,NULL,20120819,Google Patents|PATENTSCOPE (WIPO)|SCRIPDB,Governmental Organizations|Legacy Depositors|Research and Development,NULL
57376334,Silver;thallium(1+);dinitrate,NULL,436.260,AgN2O6Tl,126.000,18.800,NULL,10,0,6,0,InChI=1S/Ag.2NO3.Tl/c;2*2-1(3)4;/q+1;2*-1;+1,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ag+].[Tl+],[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ag+].[Tl+],PYXVRPHQRYAKIJ-UHFFFAOYSA-N,silver;thallium(1+);dinitrate,435.855,435.855,0,4,0,0,0,0,0,0,0,0,0,0,2D,NULL,Classification,2,NULL,20120713,ChemTik|NORMAN Suspect List Exchange,Chemical Vendors|Legacy Depositors|Research and Development,NULL
53395403,"1,1,1,5,5,5-Hexafluoro-4-oxo-2-penten-2-olate; thallium(3+)","1,1,1,5,5,5-hexafluoro-4-oxo-2-penten-2-olate; thallium(3+)|DTXSID50694135|SPIMCNBHLUWJQK-UHFFFAOYSA-M|A809533|1,1,1,5,5,5-hexafluoro-4-oxopent-2-en-2-olate;thallium(3+)|1,1,1,5,5,5-hexakis(fluoranyl)-4-oxidanylidene-pent-2-en-2-olate; thallium(3+)",411.430,C5HF6O2Tl+2,40.100,210.000,NULL,14,0,8,1,"InChI=1S/C5H2F6O2.Tl/c6-4(7,8)2(12)1-3(13)5(9,10)11;/h1,12H;/q;+3/p-1",C(=C(C(F)(F)F)[O-])C(=O)C(F)(F)F.[Tl+3],C(=C(C(F)(F)F)[O-])C(=O)C(F)(F)F.[Tl+3],SPIMCNBHLUWJQK-UHFFFAOYSA-M,"1,1,1,5,5,5-hexafluoro-4-oxopent-2-en-2-olate;thallium(3+)",411.962,411.962,2,2,0,0,0,0,1,0,1,0,14,6,2D,NULL,Classification|Patents,2,NULL,20111030,"Amadis Chemical|ECI Group, LCSB, University of Luxembourg|EPA DSSTox|Google Patents",Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,NULL
23615381,"Carbonic acid,thallium(1+) salt (1:2)","29809-42-5|Monothallium carbonate|Carbonic acid,thallium(1+) salt (1:2)|SCHEMBL11070161|DTXSID10893086|65975-01-1",265.400,CHO3Tl,60.400,24.800,NULL,5,1,3,0,"InChI=1S/CH2O3.Tl/c2-1(3)4;/h(H2,2,3,4);/q;+1/p-1",C(=O)(O)[O-].[Tl+],C(=O)(O)[O-].[Tl+],WEPAFRZQNHIYDM-UHFFFAOYSA-M,hydrogen carbonate;thallium(1+),265.967,265.967,0,2,0,0,0,0,0,0,0,0,0,0,2D,NULL,Classification|Safety and Hazards,2,NULL,20071212,A2B Chem|ChemSpider|ChemTik|EPA DSSTox|SureChEMBL,Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development,NULL
22764821,Thallium azide,thallium azide|Thallium(1+) azide|53027-05-7|Tl N3|Tl (N3)|DTXSID00628243|Q4058309,246.400,N3Tl,3.000,15.500,NULL,4,0,2,0,InChI=1S/N3.Tl/c1-3-2;/q-1;+1,[N-]=[N+]=[N-].[Tl+],[N-]=[N+]=[N-].[Tl+],GMUSFHMEMWCQIE-UHFFFAOYSA-N,thallium(1+);azide,246.984,246.984,0,2,0,0,0,0,0,0,0,0,13,10,NULL,NULL,Classification|Patents,2,NULL,20071205,"Chembase.cn|ChemSpider|ChemTik|Crystallography Open Database (COD)|Egon Willighagen (Dept. of Bioinformatics - BiGCaT, Maastricht University)|EPA DSSTox|Google Patents|J&H Chemical Co.,ltd|Japan Chemical Substance Dictionary (Nikkaji)|RR Scientific|Wikidata",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development,NULL
22604687,Thallium(I) perchlorate,THALLIUM(I) PERCHLORATE|Thallous perchlorate|Thallium I perchlorate|Thallium(I) chlorate(VII),303.830,ClO4Tl,74.300,95.800,NULL,6,0,4,0,"InChI=1S/ClHO4.Tl/c2-1(3,4)5;/h(H,2,3,4,5);/q;+1/p-1",[O-]Cl(=O)(=O)=O.[Tl+],[O-]Cl(=O)(=O)=O.[Tl+],OWFNVXUZWJBPMP-UHFFFAOYSA-M,thallium(1+);perchlorate,303.923,303.923,0,2,0,0,0,0,0,0,0,0,0,0,2D,NULL,Classification|Literature,2,NULL,20071205,Chembase.cn|ChemIDplus|ChemSpider|ChemTik|Crystallography Open Database (COD)|DiscoveryGate|Japan Chemical Substance Dictionary (Nikkaji)|MP Biomedicals|MuseChem|ToxPlanet,Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,NULL
22251319,Thallous cyanide,Thallous cyanide|Thallium cyanide|Thallium cyanide (Tl(CN))|Thallium cyanide [MI]|13453-34-4|UNII-65Y8TRO380|Thallium(I) cyanide.|thallium(1+);cyanide|65Y8TRO380|DTXSID70158784|Q4505503,230.400,CNTl,23.800,10.000,NULL,3,0,2,0,InChI=1S/CN.Tl/c1-2;/q-1;+1,[C-]#N.[Tl+],[C-]#N.[Tl+],VNJJMQRBCYQGFL-UHFFFAOYSA-N,thallium(1+);cyanide,230.977,230.977,0,2,0,0,0,0,0,0,0,0,32,20,2D,NULL,Classification|Patents,2,NULL,20071205,"BenchChem|ChemIDplus|ChemSpider|ChemTik|DiscoveryGate|Egon Willighagen (Dept. of Bioinformatics - BiGCaT, Maastricht University)|EPA DSSTox|FDA Global Substance Registration System (GSRS)|Google Patents|J&H Chemical Co.,ltd|MuseChem|RR Scientific|Starshine Chemical|THE BioTek|ToxPlanet|Wikidata",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,NULL
21902506,Thallium trifluoroacetate,"SCHEMBL121631|thallium(1+);2,2,2-trifluoroacetate",317.400,C2F3O2Tl,40.100,77.900,NULL,8,0,5,0,"InChI=1S/C2HF3O2.Tl/c3-2(4,5)1(6)7;/h(H,6,7);/q;+1/p-1",C(=O)(C(F)(F)F)[O-].[Tl+],C(=O)(C(F)(F)F)[O-].[Tl+],SBXQEUFUZGOWJE-UHFFFAOYSA-M,"thallium(1+);2,2,2-trifluoroacetate",317.959,317.959,0,2,0,0,0,0,0,0,0,6,810,308,2D,NULL,Classification|Patents,2,NULL,20071205,"ChemSpider|DiscoveryGate|ECI Group, LCSB, University of Luxembourg|Google Patents|NextMove Software|SureChEMBL",Curation Efforts|Legacy Depositors|Research and Development|Subscription Services,NULL
20609485,"2,2,2-Trifluoro-1-[methyl-(2,2,2-trifluoroacetyl)thallanyl]ethanone",NULL,413.450,C5H3F6O2Tl,34.100,228.000,NULL,14,0,8,2,"InChI=1S/2C2F3O.CH3.Tl/c2*3-2(4,5)1-6;;/h;;1H3;",C[Tl](C(=O)C(F)(F)F)C(=O)C(F)(F)F,C[Tl](C(=O)C(F)(F)F)C(=O)C(F)(F)F,ZTTJMGXYNMEDCQ-UHFFFAOYSA-N,"2,2,2-trifluoro-1-[methyl-(2,2,2-trifluoroacetyl)thallanyl]ethanone",413.978,413.978,0,1,0,0,0,0,0,0,0,0,5,2,NULL,NULL,Classification|Patents,2,NULL,20071205,Google Patents|SCRIPDB,Legacy Depositors|Research and Development,NULL
20185033,Thallous selenate,"Thallous selenate|THALLIUM SELENATE|Dithallium selenate|Thallium selenate [MI]|THALLIUM(I) SELENATE|Selenic acid, dithallium(1+) salt|Thallium selenate (Tl2(SeO4))|UNII-94SI2N1VHP|94SI2N1VHP|7446-22-2|Selenic acid (H2Seo4), dithallium(1+) salt|Tl2 (Se O4)|DTXSID90225467|Q27271702",551.740,O4SeTl2,80.300,62.200,NULL,7,0,4,0,"InChI=1S/H2O4Se.2Tl/c1-5(2,3)4;;/h(H2,1,2,3,4);;/q;2*+1/p-2",[O-][Se](=O)(=O)[O-].[Tl+].[Tl+],[O-][Se](=O)(=O)[O-].[Tl+].[Tl+],QZFKZNMSUZUTJT-UHFFFAOYSA-L,thallium(1+);selenate,553.845,553.845,0,3,0,0,0,0,0,0,0,0,4,3,2D,NULL,Classification|Patents,2,NULL,20071205,"ChemIDplus|ChemSpider|ChemTik|Crystallography Open Database (COD)|Egon Willighagen (Dept. of Bioinformatics - BiGCaT, Maastricht University)|EPA DSSTox|FDA Global Substance Registration System (GSRS)|Google Patents|J&H Chemical Co.,ltd|Japan Chemical Substance Dictionary (Nikkaji)|MP Biomedicals|Starshine Chemical|ToxPlanet|Wikidata",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,NULL
16704903,Bis(p-ethylphenyl)thallium trifluoroacetate,bis(p-ethylphenyl)thallium trifluoroacetate,527.700,C18H18F3O2Tl,26.300,374.000,NULL,24,0,5,6,"InChI=1S/2C8H9.C2HF3O2.Tl/c2*1-2-8-6-4-3-5-7-8;3-2(4,5)1(6)7;/h2*4-7H,2H2,1H3;(H,6,7);/q;;;+1/p-1",CCC1=CC=C(C=C1)[Tl](C2=CC=C(C=C2)CC)OC(=O)C(F)(F)F,CCC1=CC=C(C=C1)[Tl](C2=CC=C(C=C2)CC)OC(=O)C(F)(F)F,OVZDPACVQKANPV-UHFFFAOYSA-M,"bis(4-ethylphenyl)thallanyl 2,2,2-trifluoroacetate",528.1,528.1,0,1,0,0,0,0,0,0,0,1,0,0,2D,NULL,Classification|Literature,2,NULL,20070823,Springer Nature,Journal Publishers,NULL
16694110,"Thallium(i) 2,3,5,6-tetrafluorobenzoate","thallium(i) 2,3,5,6-tetrafluorobenzoate",397.460,C7HF4O2Tl,26.300,214.000,NULL,14,0,6,1,"InChI=1S/C7H2F4O2.Tl/c8-2-1-3(9)6(11)4(5(2)10)7(12)13;/h1H,(H,12,13);/q;+1/p-1",C1=C(C(=C(C(=C1F)F)C(=O)O[Tl])F)F,C1=C(C(=C(C(=C1F)F)C(=O)O[Tl])F)F,YOYISBMWJDVQTQ-UHFFFAOYSA-M,"(2,3,5,6-tetrafluorobenzoyl)oxythallium",397.966,397.966,0,1,0,0,0,0,0,0,0,1,0,0,2D,NULL,Classification|Literature,2,NULL,20070823,Springer Nature,Journal Publishers,NULL
16693551,"Bis(2,4,5-trifluorophenyl)thallium acetate","bis(2,4,5-trifluorophenyl)thallium acetate",525.580,C14H7F6O2Tl,26.300,398.000,NULL,23,0,8,4,"InChI=1S/2C6H2F3.C2H4O2.Tl/c2*7-4-1-2-5(8)6(9)3-4;1-2(3)4;/h2*2-3H;1H3,(H,3,4);/q;;;+1/p-1",CC(=O)O[Tl](C1=C(C=C(C(=C1)F)F)F)C2=C(C=C(C(=C2)F)F)F,CC(=O)O[Tl](C1=C(C=C(C(=C1)F)F)F)C2=C(C=C(C(=C2)F)F)F,RSYWKURIGVRWFI-UHFFFAOYSA-M,"bis(2,4,5-trifluorophenyl)thallanyl acetate",526.009,526.009,0,1,0,0,0,0,0,0,0,1,0,0,2D,NULL,Classification|Literature,2,NULL,20070823,Springer Nature,Journal Publishers,NULL
16693388,"[(4-Chlorophenyl)-(2,2,2-trifluoroacetyl)oxythallanyl] 2,2,2-trifluoroacetate",NULL,541.960,C10H4ClF6O4Tl,52.600,391.000,NULL,22,0,10,5,"InChI=1S/C6H4Cl.2C2HF3O2.Tl/c7-6-4-2-1-3-5-6;2*3-2(4,5)1(6)7;/h2-5H;2*(H,6,7);/q;;;+2/p-2",C1=CC(=CC=C1Cl)[Tl](OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,C1=CC(=CC=C1Cl)[Tl](OC(=O)C(F)(F)F)OC(=O)C(F)(F)F,UKKRFTAQHPTVGB-UHFFFAOYSA-L,"[(4-chlorophenyl)-(2,2,2-trifluoroacetyl)oxythallanyl] 2,2,2-trifluoroacetate",541.945,541.945,0,1,0,0,0,0,0,0,0,2,0,0,2D,NULL,Classification|Literature,2,NULL,20070823,Thieme Chemistry,Journal Publishers|Subscription Services,NULL
16692277,Thallium perfluorophenoxide,thallium perfluorophenoxide,387.440,C6F5OTl,9.200,166.000,NULL,13,0,6,0,InChI=1S/C6HF5O.Tl/c7-1-2(8)4(10)6(12)5(11)3(1)9;/h12H;/q;+1/p-1,C1(=C(C(=C(C(=C1F)F)F)F)F)O[Tl],C1(=C(C(=C(C(=C1F)F)F)F)F)O[Tl],UMLRVMKNHVZBFA-UHFFFAOYSA-M,"(2,3,4,5,6-pentafluorophenoxy)thallium",387.961,387.961,0,1,0,0,0,0,0,0,0,1,0,0,2D,NULL,Classification|Literature,2,NULL,20070823,Springer Nature,Journal Publishers,NULL
16689432,Diphenylthallium trifluoroacetate,diphenylthallium trifluoroacetate,471.610,C14H10F3O2Tl,26.300,303.000,NULL,20,0,5,4,"InChI=1S/2C6H5.C2HF3O2.Tl/c2*1-2-4-6-5-3-1;3-2(4,5)1(6)7;/h2*1-5H;(H,6,7);/q;;;+1/p-1",C1=CC=C(C=C1)[Tl](C2=CC=CC=C2)OC(=O)C(F)(F)F,C1=CC=C(C=C1)[Tl](C2=CC=CC=C2)OC(=O)C(F)(F)F,XPGNHPUPJGCZJD-UHFFFAOYSA-M,"diphenylthallanyl 2,2,2-trifluoroacetate",472.038,472.038,0,1,0,0,0,0,0,0,0,3,0,0,2D,NULL,Classification|Literature,2,NULL,20070823,ChemSpider|DiscoveryGate|Springer Nature|Thomson Pharma,Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,NULL
16685122,"(1,1,1,5,5,5-Hexafluoro-4-oxopent-2-en-2-yl)oxythallium",FT-0637226,411.430,C5HF6O2Tl,26.300,252.000,NULL,14,0,8,1,"InChI=1S/C5H2F6O2.Tl/c6-4(7,8)2(12)1-3(13)5(9,10)11;/h1,12H;/q;+1/p-1",C(=C(C(F)(F)F)O[Tl])C(=O)C(F)(F)F,C(=C(C(F)(F)F)O[Tl])C(=O)C(F)(F)F,YHQMYQKZMHUWEZ-UHFFFAOYSA-M,"(1,1,1,5,5,5-hexafluoro-4-oxopent-2-en-2-yl)oxythallium",411.962,411.962,0,1,0,0,0,0,1,0,1,0,0,0,2D,NULL,Classification,2,NULL,20070823,ChemDB|ChemSpider|Finetech Industry Limited,Chemical Vendors|Legacy Depositors|Research and Development,NULL
16684584,"Thallium, dimethylethoxy-","Thallium, dimethylethoxy-|50375-48-9|Dimethylethoxythallium|Ethoxydimethylthallium|Dimethylthallium ethoxide|Thallium, ethoxydimethyl-|Thallium dimethyl ethoxide|BRN 4123277|DTXSID20198433",279.510,C4H11OTl,9.200,28.700,NULL,6,0,1,2,"InChI=1S/C2H5O.2CH3.Tl/c1-2-3;;;/h2H2,1H3;2*1H3;/q-1;;;+1",CCO[Tl](C)C,CCO[Tl](C)C,NAYADVWNWBSFNS-UHFFFAOYSA-N,ethoxy(dimethyl)thallane,280.055,280.055,0,1,0,0,0,0,0,0,0,0,0,0,2D,NULL,Classification|Toxicity,2,NULL,20070823,"ChemIDplus|ChemSpider|DiscoveryGate|EPA DSSTox|J&H Chemical Co.,ltd|LeadScope|RR Scientific|Wikidata",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,NULL
16684242,"Perrhenic acid, thallium salt","Perrhenic acid, thallium salt|14013-75-3|trioxo(thallanyloxy)rhenium",456.600,H2O4ReTl,60.400,130.000,NULL,6,0,4,0,InChI=1S/4O.Re.Tl.2H,O=[Re](=O)(=O)O[TlH2],O=[Re](=O)(=O)O[TlH2],QHSZBQBPWUFPEC-UHFFFAOYSA-N,trioxo(thallanyloxy)rhenium,457.925,457.925,0,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,Classification|Safety and Hazards,2,NULL,20070823,"BenchChem|ChemIDplus|ChemSpider|J&H Chemical Co.,ltd|Parchem|RR Scientific|Starshine Chemical|THE BioTek",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development,NULL
16212594,Thallium(III) perchlorate hydrate,Thallium(III) perchlorate hydrate|207738-09-8|thallium(3+);triperchlorate;hydrate|DTXSID40583660|Thallium(3+) perchlorate--water (1/3/1),520.750,Cl3H2O13Tl,224.000,95.800,NULL,17,1,13,0,"InChI=1S/3ClHO4.H2O.Tl/c3*2-1(3,4)5;;/h3*(H,2,3,4,5);1H2;/q;;;;+3/p-3",O.[O-]Cl(=O)(=O)=O.[O-]Cl(=O)(=O)=O.[O-]Cl(=O)(=O)=O.[Tl+3],O.[O-]Cl(=O)(=O)=O.[O-]Cl(=O)(=O)=O.[O-]Cl(=O)(=O)=O.[Tl+3],DXHAWILRGQHYAE-UHFFFAOYSA-K,thallium(3+);triperchlorate;hydrate,519.831,519.831,0,5,0,0,0,0,0,0,0,0,0,0,NULL,NULL,Classification|Safety and Hazards,2,NULL,20070712,"Alfa Chemistry|Ambinter|BenchChem|Chembase.cn|ChemSpider|ChemTik|DiscoveryGate|EPA DSSTox|J&H Chemical Co.,ltd|RR Scientific|Smolecule|THE BioTek",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,NULL
14592395,(4-Fluorophenyl)thallium,NULL,299.480,C6H4FTl,0.000,66.900,NULL,8,0,1,0,InChI=1S/C6H4F.Tl/c7-6-4-2-1-3-5-6;/h2-5H;,C1=CC(=CC=C1F)[Tl],C1=CC(=CC=C1F)[Tl],UGVHYDBOOJUHRR-UHFFFAOYSA-N,(4-fluorophenyl)thallium,300.004,300.004,0,1,0,0,0,0,0,0,0,0,0,0,2D,NULL,Classification|Patents,2,NULL,20070209,PATENTSCOPE (WIPO),Governmental Organizations,NULL
13353884,Tris(trifluoromethyl)thallane,Tris(trifluoromethyl)thallane|95244-28-3|DTXSID10538026,411.400,C3F9Tl,0.000,138.000,NULL,13,0,9,0,InChI=1S/3CF3.Tl/c3*2-1(3)4;,C(F)(F)(F)[Tl](C(F)(F)F)C(F)(F)F,C(F)(F)(F)[Tl](C(F)(F)F)C(F)(F)F,HMRWNRGYHMBAQO-UHFFFAOYSA-N,tris(trifluoromethyl)thallane,411.96,411.96,0,1,0,0,0,0,0,0,0,0,1,1,NULL,NULL,Classification|Patents,2,NULL,20070208,Achemica|ChemSpider|ChemTik|EPA DSSTox|Google Patents|PATENTSCOPE (WIPO)|RR Scientific|SCRIPDB|Wikidata,Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development,NULL
12715532,"1-Bis(2,2,2-trifluoroacetyl)thallanyl-2,2,2-trifluoroethanone",SCHEMBL1923320,495.430,C6F9O3Tl,51.200,342.000,NULL,19,0,12,3,"InChI=1S/3C2F3O.Tl/c3*3-2(4,5)1-6;",C(=O)(C(F)(F)F)[Tl](C(=O)C(F)(F)F)C(=O)C(F)(F)F,C(=O)(C(F)(F)F)[Tl](C(=O)C(F)(F)F)C(=O)C(F)(F)F,CCTPGTXOASTPIT-UHFFFAOYSA-N,"1-bis(2,2,2-trifluoroacetyl)thallanyl-2,2,2-trifluoroethanone",495.945,495.945,0,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,Classification|Patents,2,NULL,20070208,PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
12467108,"Bromo-bis(2,3,4,6-tetrafluorophenyl)thallane",NULL,582.420,C12H2BrF8Tl,0.000,356.000,NULL,22,0,8,2,InChI=1S/2C6HF4.BrH.Tl/c2*7-3-1-4(8)6(10)5(9)2-3;;/h2*1H;1H;/q;;;+1/p-1,C1=C(C(=C(C(=C1F)[Tl](C2=C(C=C(C(=C2F)F)F)F)Br)F)F)F,C1=C(C(=C(C(=C1F)[Tl](C2=C(C=C(C(=C2F)F)F)F)Br)F)F)F,BHEMGVGVOQWOPD-UHFFFAOYSA-M,"bromo-bis(2,3,4,6-tetrafluorophenyl)thallane",581.896,581.896,0,1,0,0,0,0,0,0,0,0,0,0,2D,NULL,Classification,2,NULL,20070208,ChemSpider,Legacy Depositors|Research and Development,NULL
12467106,"Bromo-bis(2,3,5,6-tetrafluorophenyl)thallane",NULL,582.420,C12H2BrF8Tl,0.000,328.000,NULL,22,0,8,2,InChI=1S/2C6HF4.BrH.Tl/c2*7-3-1-4(8)6(10)2-5(3)9;;/h2*1H;1H;/q;;;+1/p-1,C1=C(C(=C(C(=C1F)F)[Tl](C2=C(C(=CC(=C2F)F)F)F)Br)F)F,C1=C(C(=C(C(=C1F)F)[Tl](C2=C(C(=CC(=C2F)F)F)F)Br)F)F,LDAGXQDDIKLGQD-UHFFFAOYSA-M,"bromo-bis(2,3,5,6-tetrafluorophenyl)thallane",581.896,581.896,0,1,0,0,0,0,0,0,0,0,0,0,2D,NULL,Classification,2,NULL,20070208,ChemSpider,Legacy Depositors|Research and Development,NULL
12328677,"(2,4-Dimethylphenyl)thallium difluoride","(2,4-dimethylphenyl)thallium difluoride",347.540,C8H9F2Tl,0.000,127.000,NULL,11,0,2,0,"InChI=1S/C8H9.2FH.Tl/c1-7-4-3-5-8(2)6-7;;;/h3-4,6H,1-2H3;2*1H;/q;;;+2/p-2",CC1=CC(=C(C=C1)[Tl](F)F)C,CC1=CC(=C(C=C1)[Tl](F)F)C,MGEPFFRJJAXJSO-UHFFFAOYSA-L,"(2,4-dimethylphenyl)-difluorothallane",348.042,348.042,0,1,0,0,0,0,0,0,0,1,0,0,2D,NULL,Classification|Literature,2,NULL,20070207,Springer Nature,Journal Publishers,NULL
11410567,Bis(pentafluorophenyl)thallium chloride,bis(pentafluorophenyl)thallium chloride,573.950,C12ClF10Tl,0.000,376.000,NULL,24,0,10,2,InChI=1S/2C6F5.ClH.Tl/c2*7-2-1-3(8)5(10)6(11)4(2)9;;/h;;1H;/q;;;+1/p-1,C1(=C(C(=C(C(=C1F)F)[Tl](C2=C(C(=C(C(=C2F)F)F)F)F)Cl)F)F)F,C1(=C(C(=C(C(=C1F)F)[Tl](C2=C(C(=C(C(=C2F)F)F)F)F)Cl)F)F)F,MZDULKLUHPHIIP-UHFFFAOYSA-M,"chloro-bis(2,3,4,5,6-pentafluorophenyl)thallane",573.927,573.927,0,1,0,0,0,0,0,0,0,4,0,0,2D,NULL,Classification|Literature,2,NULL,20061026,ChemSpider|DiscoveryGate|NextBio|Springer Nature|Thieme Chemistry|Thomson Pharma,Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,NULL
10130399,Thallous cation TL-201,thallous cation tl-201|Thallous ion Tl-201|Thallium cation Tl-201|Thallium cation Tl-201 (1+)|4877X14G4C|DB14576|Q27259121,200.970,Tl+,0.000,0.000,NULL,1,0,0,0,InChI=1S/Tl/q+1/i1-3,[201Tl+],[Tl+],ZLUSCZLCHQSJRU-OIOBTWANSA-N,thallium-201(1+),200.971,200.971,1,1,1,0,0,0,0,0,0,0,0,0,2D,NULL,Classification|Pharmacology and Biochemistry,2,NULL,20061025,"ChemSpider|Collaborative Drug Discovery, Inc.|DiscoveryGate|DrugBank|Egon Willighagen (Dept. of Bioinformatics - BiGCaT, Maastricht University)|FDA Global Substance Registration System (GSRS)|NextBio|PubChem Reference Collection|Thomson Pharma|Wikidata",Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,NULL
6914531,Thallium arsenide (Tl3As),Thallium arsenide (Tl3As)|84057-85-2|DTXSID501312099,688.070,AsTl3,0.000,3.200,NULL,4,0,0,0,InChI=1S/As.3Tl,[As].[Tl].[Tl].[Tl],[As].[Tl].[Tl].[Tl],HPWZADIYPKYQCT-UHFFFAOYSA-N,NULL,687.843,689.845,0,4,0,0,0,0,0,0,0,0,0,0,2D,NULL,Classification|Safety and Hazards,2,NULL,20060709,"Ambinter|BOC Sciences|ChemDB|Chemieliva Pharmaceutical Co., Ltd|ChemSpider|EPA DSSTox|NextBio|RR Scientific",Chemical Vendors|Curation Efforts|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,NULL
6432721,Thallium(III) iodide,Thallium(III) iodide|Thallium iodide (TlI2)|57232-83-4|Tl I|THALLIUM IODIDE [MI]|AKOS024438111,331.288,ITl,0.000,0.000,NULL,2,0,1,0,InChI=1S/HI.Tl/h1H;/q;+1/p-1,[I-].[Tl+],[I-].[Tl+],CMJCEVKJYRZMIA-UHFFFAOYSA-M,thallium(1+);iodide,331.879,331.879,0,2,0,0,0,0,0,0,0,0,0,0,2D,NULL,Classification|Use and Manufacturing,2,NULL,20060428,001Chemical|ABI Chem|AKos Consulting & Solutions|Ambinter|Biocore|Chembase.cn|ChemIDplus|ChemTik|Crystallography Open Database (COD)|DiscoveryGate|FDA Global Substance Registration System (GSRS)|Japan Chemical Substance Dictionary (Nikkaji)|MP Biomedicals|NextBio|NIST Chemistry WebBook|NORMAN Suspect List Exchange|Starshine Chemical|Thermo Fisher Scientific|Thomson Pharma|ToxPlanet|Tractus|Wubei-Biochem,Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,NULL
6337634,Thallium-195,Thallium-195|26683-69-2,194.969,Tl,0.000,0.000,NULL,1,0,0,0,InChI=1S/Tl/i1-9,[195Tl],[Tl],BKVIYDNLLOSFOA-DBXDQKISSA-N,thallium-195,194.97,194.97,0,1,1,0,0,0,0,0,0,0,1,1,2D,NULL,Classification|Patents,2,NULL,20050809,ABI Chem|ChemSpider|EPA Substance Registry Services|Google Patents|NextBio|NovoSeek|ToxPlanet,Chemical Vendors|Governmental Organizations|Legacy Depositors|Research and Development|Subscription Services,NULL
